0.0,M,33,72000.0,22.0,16,1.0,3,14.946666666666667,0,3,0.0,36.0,0.0
1.0,O,40,57000.0,7.0,7,0.0,1,13.49,0,1,0.0,6.0,0.0
1.0,O,40,57000.0,18.0,7,4.0,2,12.71,1,3,3.0,14.0,66.0
1.0,F,59,90000.0,0.0,29,0.0,0,0.0,0,0,0.0,0.0,0.0
1.0,F,24,60000.0,7.0,21,0.0,1,16.27,0,0,0.0,0.0,0.0
1.0,F,26,73000.0,12.0,14,5.0,3,1.3299999999999998,0,1,0.0,36.0,0.0
1.0,F,26,73000.0,17.0,14,3.0,8,2.37,1,3,2.0,68.0,84.0
1.0,F,19,65000.0,7.0,24,0.0,8,0.0,1,1,0.0,36.0,0.0
1.0,F,55,74000.0,24.0,3,3.0,5,23.686,1,1,5.0,6.0,24.0
1.0,M,54,99000.0,7.0,29,0.0,0,0.0,0,0,0.0,0.0,0.0
0.0,M,54,99000.0,27.0,29,6.0,9,28.95888888888889,3,3,12.0,6.0,38.0
0.0,M,54,91000.0,27.0,24,6.0,4,28.5625,1,2,5.0,24.0,108.0
1.0,F,58,119000.0,9.0,8,2.0,6,27.299999999999997,0,1,0.0,36.0,0.0
0.0,F,58,119000.0,23.0,8,2.0,14,25.017142857142858,1,2,5.0,48.0,438.0
1.0,M,26,61000.0,8.0,44,1.0,2,4.59,0,0,0.0,0.0,0.0
1.0,M,26,61000.0,21.0,44,0.0,9,3.224444444444445,1,1,2.0,36.0,42.0
1.0,F,62,81000.0,10.0,26,3.0,3,15.333333333333334,1,1,10.0,6.0,0.0
1.0,M,61,66000.0,0.0,6,0.0,0,0.0,0,0,0.0,0.0,0.0
0.0,M,61,66000.0,24.0,6,3.0,8,12.36375,1,2,2.0,6.0,234.0
0.0,M,55,83000.0,8.0,33,1.0,0,0.0,0,1,0.0,60.0,0.0
1.0,M,55,83000.0,14.0,33,0.0,0,0.0,0,2,0.0,42.0,0.0
1.0,M,55,83000.0,25.0,33,4.0,6,25.964999999999993,2,4,13.0,28.5,75.0
1.0,M,72,102000.0,0.0,16,0.0,0,0.0,0,0,0.0,0.0,0.0
1.0,M,72,102000.0,7.0,16,0.0,1,25.28,1,1,3.0,6.0,150.0
1.0,M,72,102000.0,24.0,16,3.0,4,27.32,2,4,6.0,24.0,102.0
1.0,M,62,80000.0,24.0,24,3.0,6,0.0,1,1,0.0,6.0,6.0
0.0,F,68,76000.0,7.0,2,0.0,3,13.883333333333335,0,0,0.0,0.0,0.0
1.0,M,94,50000.0,17.0,45,3.0,5,0.0,1,1,0.0,66.0,6.0
0.0,M,94,50000.0,26.0,45,5.0,8,0.0,3,3,7.0,22.0,46.0
1.0,M,44,72000.0,0.0,31,0.0,0,0.0,0,0,0.0,0.0,0.0
1.0,M,44,72000.0,17.0,31,3.0,3,20.286666666666665,2,2,12.0,21.0,15.0
1.0,M,44,72000.0,24.0,31,3.0,4,18.79,3,3,15.0,14.0,36.0
0.0,M,59,77000.0,1.0,10,1.0,0,0.0,0,0,0.0,0.0,0.0
0.0,O,52,80000.0,14.0,29,0.0,3,24.069999999999997,1,1,5.0,0.0,54.0
1.0,O,52,80000.0,23.0,29,2.0,4,24.3525,1,2,5.0,9.0,54.0
0.0,F,58,102000.0,18.0,2,4.0,5,24.818,1,1,10.0,54.0,360.0
0.0,M,33,42000.0,0.0,8,0.0,0,0.0,0,0,0.0,0.0,0.0
0.0,M,33,42000.0,27.0,8,6.0,2,3.4899999999999998,0,2,0.0,3.0,0.0
0.0,M,28,35000.0,22.0,10,1.0,2,0.0,1,2,0.0,33.0,12.0
1.0,M,47,86000.0,0.0,18,0.0,0,0.0,0,0,0.0,0.0,0.0
1.0,M,47,86000.0,24.0,18,3.0,9,0.0,3,3,12.0,6.0,14.0
1.0,F,22,49000.0,14.0,21,0.0,4,8.42,0,1,0.0,0.0,0.0
0.0,F,22,49000.0,17.0,21,3.0,7,10.672857142857143,1,2,3.0,3.0,0.0
1.0,F,22,49000.0,24.0,21,3.0,11,9.42636363636364,1,3,3.0,4.0,0.0
