0.0,M,33,72000.0,19.0,16,5.0,2,15.365,0,2,0.0,30.0,0.0
1.0,O,40,57000.0,21.0,7,0.0,3,15.823333333333332,2,4,8.0,16.5,105.0
1.0,F,59,90000.0,17.0,29,3.0,4,24.5825,1,1,2.0,12.0,42.0
1.0,F,24,60000.0,14.0,21,0.0,5,12.572,1,1,3.0,0.0,54.0
1.0,F,24,60000.0,24.0,21,3.0,11,0.0,3,3,8.0,4.0,34.0
1.0,F,55,74000.0,21.0,3,0.0,4,22.6275,0,0,0.0,0.0,0.0
1.0,M,54,99000.0,17.0,29,3.0,5,31.236,1,1,2.0,6.0,48.0
1.0,M,54,99000.0,21.0,29,0.0,7,28.928571428571427,2,2,7.0,3.0,36.0
0.0,M,56,47000.0,2.0,8,2.0,0,0.0,0,0,0.0,0.0,0.0
0.0,M,56,47000.0,7.0,8,0.0,0,0.0,0,1,0.0,60.0,0.0
0.0,M,56,47000.0,24.0,8,3.0,2,4.855,0,2,0.0,39.0,0.0
1.0,M,54,91000.0,1.0,24,1.0,0,0.0,0,0,0.0,0.0,0.0
0.0,F,58,119000.0,1.0,8,1.0,1,27.26,0,0,0.0,0.0,0.0
1.0,F,28,68000.0,14.0,11,0.0,3,19.906666666666666,0,2,0.0,9.0,0.0
0.0,M,71,41000.0,0.0,10,0.0,0,0.0,0,0,0.0,0.0,0.0
0.0,M,71,41000.0,14.0,10,0.0,2,0.805,0,1,0.0,0.0,0.0
0.0,M,71,41000.0,21.0,10,0.0,2,0.805,0,2,0.0,9.0,0.0
0.0,M,24,42000.0,0.0,11,0.0,0,0.0,0,0,0.0,0.0,0.0
0.0,M,24,42000.0,17.0,11,3.0,5,2.216,0,2,0.0,39.0,0.0
0.0,M,24,42000.0,23.0,11,2.0,7,2.311428571428572,0,3,0.0,26.0,0.0
1.0,F,62,81000.0,0.0,26,0.0,0,0.0,0,0,0.0,0.0,0.0
1.0,F,62,81000.0,17.0,26,3.0,7,19.98,2,2,15.0,45.0,24.0
1.0,F,62,81000.0,21.0,26,0.0,11,21.484545454545454,3,3,20.0,30.0,16.0
0.0,F,62,81000.0,24.0,26,3.0,12,23.263333333333332,4,4,25.0,24.0,19.5
0.0,M,61,66000.0,7.0,6,0.0,3,3.3766666666666665,1,1,2.0,0.0,234.0
0.0,F,88,54000.0,17.0,34,3.0,9,0.0,2,3,0.0,16.0,12.0
1.0,F,88,54000.0,21.0,34,0.0,10,0.0,2,4,0.0,13.5,12.0
1.0,M,55,83000.0,22.0,33,1.0,5,24.991999999999997,1,3,3.0,28.0,66.0
0.0,M,21,59000.0,14.0,7,0.0,2,5.35,0,0,0.0,0.0,0.0
0.0,M,21,59000.0,25.0,7,4.0,5,4.106,0,1,0.0,12.0,0.0
0.0,M,72,102000.0,21.0,16,0.0,4,27.32,2,3,6.0,32.0,102.0
1.0,M,50,104000.0,8.0,14,1.0,0,0.0,0,0,0.0,0.0,0.0
0.0,M,50,104000.0,24.0,14,3.0,4,26.2675,1,1,10.0,36.0,48.0
0.0,F,68,76000.0,14.0,2,0.0,3,13.883333333333335,0,1,0.0,18.0,0.0
0.0,F,68,76000.0,17.0,2,3.0,3,13.883333333333335,0,2,0.0,15.0,0.0
0.0,F,68,76000.0,26.0,2,5.0,4,13.387500000000001,0,3,0.0,10.0,0.0
1.0,M,94,50000.0,21.0,45,0.0,6,0.0,2,2,2.0,33.0,33.0
1.0,M,44,72000.0,15.0,31,1.0,2,21.915,1,1,2.0,6.0,12.0
1.0,M,59,77000.0,11.0,10,4.0,0,0.0,0,1,0.0,30.0,0.0
1.0,O,52,80000.0,0.0,29,0.0,0,0.0,0,0,0.0,0.0,0.0
1.0,O,52,80000.0,24.0,29,3.0,5,23.314,2,3,10.0,24.0,45.0
1.0,F,58,102000.0,9.0,2,2.0,1,14.41,0,0,0.0,0.0,0.0
0.0,F,58,102000.0,25.0,2,4.0,5,24.818,1,2,10.0,45.0,360.0
0.0,M,33,42000.0,7.0,8,0.0,0,0.0,0,1,0.0,0.0,0.0
0.0,M,28,35000.0,15.0,10,1.0,2,0.0,1,1,0.0,42.0,12.0
0.0,M,28,35000.0,24.0,10,3.0,3,0.0,1,3,0.0,34.0,12.0
1.0,M,47,86000.0,7.0,18,0.0,1,13.8,1,1,2.0,6.0,42.0
0.0,M,34,38000.0,8.0,3,1.0,2,2.58,0,0,0.0,0.0,0.0
0.0,M,34,38000.0,14.0,3,0.0,4,3.5125,0,1,0.0,36.0,0.0
0.0,M,34,38000.0,17.0,3,3.0,6,3.0883333333333334,0,2,0.0,18.0,0.0
0.0,M,53,40000.0,8.0,7,1.0,2,2.95,0,1,0.0,138.0,0.0
0.0,M,53,40000.0,26.0,7,5.0,6,4.075,0,2,0.0,87.0,0.0
1.0,F,58,115000.0,0.0,8,0.0,0,0.0,0,0,0.0,0.0,0.0
1.0,F,58,115000.0,14.0,8,0.0,3,23.029999999999998,1,1,5.0,12.0,24.0
1.0,F,58,115000.0,26.0,8,5.0,9,28.14888888888889,3,3,12.0,8.0,10.0
1.0,M,22,32000.0,17.0,32,3.0,7,2.6485714285714286,1,2,3.0,42.0,96.0
1.0,M,22,32000.0,21.0,32,0.0,10,2.9019999999999997,2,3,8.0,28.0,51.0
0.0,M,22,32000.0,25.0,32,4.0,15,3.3326666666666664,3,4,13.0,22.5,58.0
1.0,M,71,75000.0,0.0,20,0.0,0,0.0,0,0,0.0,0.0,0.0
1.0,M,71,75000.0,20.0,20,6.0,2,25.04,1,1,10.0,12.0,72.0
1.0,M,45,88000.0,24.0,7,3.0,1,19.22,0,3,0.0,42.0,0.0
0.0,F,82,33000.0,1.0,44,1.0,0,0.0,0,0,0.0,0.0,0.0
0.0,M,40,65000.0,15.0,22,1.0,0,0.0,0,1,0.0,0.0,0.0
0.0,M,35,70000.0,14.0,6,0.0,3,2.8966666666666665,1,2,3.0,60.0,48.0
1.0,M,55,94000.0,7.0,25,0.0,2,21.78,0,0,0.0,0.0,0.0
0.0,M,60,74000.0,20.0,12,6.0,0,0.0,0,2,0.0,12.0,0.0
0.0,M,45,52000.0,2.0,7,2.0,0,0.0,0,0,0.0,0.0,0.0
0.0,M,45,52000.0,7.0,7,0.0,0,0.0,0,1,0.0,48.0,0.0
0.0,M,45,52000.0,24.0,7,3.0,4,0.0,1,3,0.0,34.0,0.0
1.0,M,57,80000.0,0.0,16,0.0,0,0.0,0,0,0.0,0.0,0.0
0.0,M,57,80000.0,23.0,16,2.0,7,18.782857142857143,1,2,10.0,54.0,6.0
0.0,F,56,91000.0,16.0,6,2.0,3,0.0,1,1,0.0,36.0,24.0
0.0,F,56,91000.0,24.0,6,3.0,4,0.0,1,2,0.0,51.0,24.0
0.0,M,19,50000.0,18.0,25,4.0,6,13.423333333333332,1,1,2.0,48.0,0.0
1.0,M,19,50000.0,24.0,25,3.0,8,13.077499999999999,1,2,2.0,45.0,0.0
0.0,F,68,32000.0,25.0,17,4.0,18,0.0,3,3,6.0,4.0,24.0
0.0,F,86,109000.0,3.0,4,3.0,0,0.0,0,0,0.0,0.0,0.0
0.0,F,54,117000.0,24.0,11,3.0,6,29.456666666666667,1,2,2.0,3.0,36.0
1.0,M,58,54000.0,14.0,46,0.0,11,2.978181818181818,2,2,5.0,66.0,69.0
0.0,M,58,54000.0,17.0,46,3.0,14,3.9257142857142857,3,3,10.0,48.0,58.0
0.0,M,58,54000.0,26.0,46,5.0,18,3.6827777777777775,3,4,10.0,37.5,58.0
1.0,F,86,73000.0,7.0,14,0.0,0,0.0,0,0,0.0,0.0,0.0
1.0,F,86,73000.0,15.0,14,1.0,3,13.780000000000001,1,1,10.0,0.0,48.0
1.0,M,67,79000.0,7.0,12,0.0,1,21.27,0,1,0.0,6.0,0.0
1.0,M,67,79000.0,21.0,12,0.0,6,21.106666666666666,2,3,10.0,4.0,24.0
0.0,M,70,60000.0,24.0,5,3.0,3,1.6133333333333335,0,2,0.0,12.0,0.0
1.0,F,61,118000.0,14.0,34,0.0,5,28.026,0,1,0.0,48.0,0.0
1.0,F,61,118000.0,18.0,34,4.0,7,27.549999999999994,1,2,5.0,24.0,6.0
1.0,F,61,118000.0,24.0,34,3.0,12,26.790833333333328,3,4,12.0,21.0,2.0
1.0,F,70,76000.0,17.0,9,3.0,5,21.258,1,1,5.0,0.0,66.0
0.0,F,70,76000.0,21.0,9,0.0,7,20.59,2,2,15.0,9.0,36.0
1.0,M,56,99000.0,24.0,29,3.0,10,23.541,4,4,9.0,1.5,34.5
0.0,M,46,35000.0,0.0,1,0.0,0,0.0,0,0,0.0,0.0,0.0
0.0,M,46,35000.0,14.0,1,0.0,2,2.725,0,1,0.0,0.0,0.0
0.0,M,46,35000.0,17.0,1,3.0,4,2.5125,0,2,0.0,9.0,0.0
0.0,M,46,35000.0,29.0,1,1.0,5,2.454,0,3,0.0,10.0,0.0
0.0,F,84,74000.0,0.0,10,0.0,0,0.0,0,0,0.0,0.0,0.0
0.0,M,22,57000.0,0.0,5,0.0,0,0.0,0,0,0.0,0.0,0.0
0.0,M,22,57000.0,25.0,5,4.0,4,2.3175000000000003,0,2,0.0,57.0,0.0
1.0,M,62,90000.0,14.0,35,0.0,1,24.78,0,0,0.0,0.0,0.0
1.0,M,62,90000.0,17.0,35,3.0,2,18.385,1,1,10.0,0.0,0.0
1.0,F,68,76000.0,22.0,32,1.0,6,23.23,0,1,0.0,216.0,0.0
1.0,F,54,30000.0,2.0,13,2.0,0,0.0,0,0,0.0,0.0,0.0
